yr,mo,dy,date,st,mag,inj,fat,slat,slon,elat,elon,len,wid
2012,12,25,12/25/2012,MS,1,0,0,31.474,-89.028,31.486,-89.013,1.21,100
2012,12,25,12/25/2012,MS,2,7,0,31.5157,-90.228,31.574,-90.1033,8.37,440
2012,12,25,12/25/2012,MS,3,12,0,30.65,-89.681,31.116,-88.821,60.34,300
2013,1,13,1/13/2013,MS,1,0,0,30.8123,-89.5046,30.8252,-89.4967,1,150
2013,1,13,1/13/2013,MS,1,0,0,31.5899,-88.5258,31.6265,-88.4884,3.35,200
2013,1,29,1/29/2013,MS,0,0,0,33.59,-91.02,33.5938,-91.0137,0.45,50
2013,1,29,1/29/2013,MS,1,0,0,33.68,-90.8,33.7515,-90.7567,5.53,150
2013,1,30,1/30/2013,MS,1,0,0,33.8361,-88.3454,33.8855,-88.1674,10.82,300
2013,2,10,2/10/2013,MS,1,0,0,31.4728,-90.0118,31.4819,-89.9872,1.58,140
2013,2,10,2/10/2013,MS,1,0,0,31.533,-88.6654,31.5786,-88.6662,3.15,250
2013,2,10,2/10/2013,MS,1,0,0,31.6263,-88.5408,31.6417,-88.4912,3.11,200
2013,2,10,2/10/2013,MS,2,3,0,31.1091,-89.9209,31.2131,-89.6399,18.13,400
2013,2,10,2/10/2013,MS,4,71,0,31.2802,-89.4665,31.3693,-89.121,21.65,1320
2013,2,21,2/21/2013,MS,0,0,0,31.5723,-89.5885,31.5738,-89.5773,0.67,75
2013,2,21,2/21/2013,MS,2,0,0,31.4481,-89.8583,31.4996,-89.7707,6.27,400
2013,4,11,4/11/2013,MS,3,9,1,32.6393,-88.8665,33.4142,-88.1995,66.35,1320
2013,4,18,4/18/2013,MS,0,0,0,33.3193,-90.8568,33.3214,-90.8528,0.27,50
2013,4,18,4/18/2013,MS,0,0,0,33.027,-90.87,33.032,-90.844,1.55,50
2013,4,18,4/18/2013,MS,0,0,0,33.0655,-90.7431,33.0678,-90.7393,0.27,25
2013,4,18,4/18/2013,MS,1,0,0,32.944,-91.061,32.959,-91.032,1.98,50
2013,4,27,4/27/2013,MS,2,0,0,34.184,-89.9106,34.1905,-89.8992,0.79,75
2013,9,20,9/20/2013,MS,0,0,0,33.8159,-90.6347,33.8186,-90.6282,0.42,100
2013,9,20,9/20/2013,MS,0,0,0,32.0052,-89.6984,32.0449,-89.6694,3.23,50
2013,9,20,9/20/2013,MS,1,0,0,31.5499,-91.168,31.553,-91.164,0.32,200
2013,9,20,9/20/2013,MS,2,0,0,31.398,-91.29,31.409,-91.274,1.21,200
2013,9,21,9/21/2013,MS,1,0,0,32.2,-89.79,32.212,-89.781,0.98,100
2013,9,21,9/21/2013,MS,1,0,0,32.1527,-89.4518,32.1592,-89.4419,0.73,50
2013,12,20,12/20/2013,MS,0,0,0,32.16,-90.79,32.1703,-90.8037,0.6,50
2013,12,20,12/20/2013,MS,0,0,0,32.2011,-90.7,32.2105,-90.686,0.1,30
2013,12,21,12/21/2013,MS,0,0,0,34.7412,-89.7413,34.7454,-89.7296,0.72,100
2013,12,21,12/21/2013,MS,1,1,0,34.4465,-90.4171,34.4665,-90.3769,2.67,200
2013,12,21,12/21/2013,MS,1,0,0,34.519,-90.094,34.57,-90.005,6.17,200
2013,12,21,12/21/2013,MS,2,2,1,34.149,-90.767,34.21,-90.607,10.07,300
2014,2,20,2/20/2014,MS,0,0,0,31.0737,-90.0019,31.08,-90,0.45,40
2014,2,20,2/20/2014,MS,0,0,0,31.253,-89.77,31.26,-89.767,0.52,50
2014,2,20,2/20/2014,MS,0,0,0,31.607,-89.255,31.615,-89.251,0.6,50
2014,2,20,2/20/2014,MS,1,0,0,31.455,-89.366,31.499,-89.307,4.62,100
2014,4,6,4/6/2014,MS,1,0,0,32.8022,-89.0136,32.8209,-88.9987,1.25,150
2014,4,7,4/7/2014,MS,2,8,0,31.6717,-89.6567,31.7886,-89.3937,16.48,600
2014,4,28,4/28/2014,MS,0,0,0,32.7526,-90.6067,32.7551,-90.6039,0.24,50
2014,4,28,4/28/2014,MS,0,0,0,32.5886,-90.0994,32.5938,-90.0871,0.8,75
2014,4,28,4/28/2014,MS,1,0,0,33.4039,-89.6647,33.4186,-89.6083,3.41,100
2014,4,28,4/28/2014,MS,1,1,0,32.2835,-90.8697,32.3041,-90.7936,4.67,200
2014,4,28,4/28/2014,MS,1,0,0,33.23,-88.79,33.2984,-88.7007,7.11,100
2014,4,28,4/28/2014,MS,1,0,0,32.3559,-90.5975,32.4229,-90.3756,13.75,500
2014,4,28,4/28/2014,MS,1,0,0,33.3011,-88.6286,33.3056,-88.6189,0.64,100
2014,4,28,4/28/2014,MS,1,0,0,32.1229,-90.6352,32.1806,-90.4625,10.86,300
2014,4,28,4/28/2014,MS,1,0,0,32.5141,-90.1947,32.547,-90.142,3.82,200
2014,4,28,4/28/2014,MS,1,0,0,33.49,-88.39,33.5439,-88.3008,6.35,250
2014,4,28,4/28/2014,MS,1,0,0,33.5251,-88.3037,33.5785,-88.1516,10.03,500
2014,4,28,4/28/2014,MS,1,0,0,32.6746,-89.4246,32.693,-89.3406,5.05,100
2014,4,28,4/28/2014,MS,1,0,0,32.3824,-89.2825,32.4229,-89.1256,9.57,150
2014,4,28,4/28/2014,MS,1,0,0,32.4262,-88.9417,32.4657,-88.722,13.11,100
2014,4,28,4/28/2014,MS,2,0,0,33.3664,-88.538,33.4799,-88.4218,10.31,300
2014,4,28,4/28/2014,MS,2,5,0,33.4382,-88.4064,33.5107,-88.1759,14.27,500
2014,4,28,4/28/2014,MS,2,0,0,32.4116,-89.1147,32.4246,-89.02,5.59,400
2014,4,28,4/28/2014,MS,2,0,0,31.7579,-88.7559,31.8024,-88.6096,9.2,250
2014,4,28,4/28/2014,MS,3,32,0,34.2261,-88.8242,34.4725,-88.3706,30.97,440
2014,4,28,4/28/2014,MS,3,3,0,32.3703,-89.4564,32.3743,-89.3835,4.27,150
2014,4,28,4/28/2014,MS,3,15,0,31.7419,-89.0892,31.76,-88.9141,10.46,880
2014,4,28,4/28/2014,MS,3,10,1,32.2291,-90.2225,32.3269,-89.7269,29.72,400
2014,4,28,4/28/2014,MS,4,84,10,32.88,-89.43,33.1893,-89.0028,33.39,1320
2014,6,12,6/12/2014,MS,1,1,0,34.0312,-88.8194,34.0127,-88.8167,1.29,200
2014,7,23,7/23/2014,MS,0,0,0,32.429,-90.0285,32.4336,-90.0179,0.7,25
2014,11,16,11/16/2014,MS,1,0,0,31.683,-88.9929,31.706,-88.9567,2.65,100
2014,12,15,12/15/2014,MS,0,0,0,31.8276,-89.6172,31.8374,-89.5939,1.53,50
2014,12,15,12/15/2014,MS,0,0,0,32.3668,-90.7339,32.371,-90.7144,1.17,75
2014,12,15,12/15/2014,MS,0,0,0,31.0936,-90.0188,31.0988,-89.9972,1.33,150
2014,12,23,12/23/2014,MS,0,0,0,31.4143,-89.5509,31.4143,-89.5509,0.06,50
2014,12,23,12/23/2014,MS,0,0,0,31.4247,-89.5358,31.4261,-89.5321,0.24,50
2014,12,23,12/23/2014,MS,0,0,0,32.0005,-88.4854,32.003,-88.4776,0.49,100
2014,12,23,12/23/2014,MS,2,0,2,31.6986,-89.2239,31.7595,-89.1538,5.89,350
2014,12,23,12/23/2014,MS,3,50,3,31.2273,-89.8331,31.3248,-89.6546,12.51,880
2015,1,3,1/3/2015,MS,0,0,0,31.43,-89.96,31.43,-89.96,0.08,50
2015,1,3,1/3/2015,MS,0,0,0,33.73,-88.29,33.73,-88.29,0.25,50
2015,1,3,1/3/2015,MS,1,0,0,31.68,-89.68,31.6972,-89.6553,1.88,50
2015,1,3,1/3/2015,MS,1,0,0,31.7,-89.65,31.7064,-89.6341,1.03,100
2015,1,3,1/3/2015,MS,1,0,0,32.27,-88.93,32.3834,-88.8275,9.89,100
2015,1,3,1/3/2015,MS,1,0,0,32.47,-88.74,32.509,-88.7,3.56,50
2015,1,3,1/3/2015,MS,1,0,0,32.4876,-88.482,32.4986,-88.4398,2.57,50
2015,1,3,1/3/2015,MS,2,0,0,32.1304,-89.0711,32.2245,-88.9909,8.03,200
2015,4,13,4/13/2015,MS,0,0,0,32.1314,-90.3847,32.1784,-90.2966,6.09,25
2015,4,13,4/13/2015,MS,0,0,0,32.5926,-89.4563,32.6068,-89.4461,1.15,50
2015,4,13,4/13/2015,MS,1,0,0,32.5063,-89.5852,32.5128,-89.5798,0.55,100
2015,4,18,4/18/2015,MS,0,0,0,31.86,-89.72,31.86,-89.72,0.01,25
2015,4,25,4/25/2015,MS,0,0,0,32.6807,-89.6408,32.6907,-89.6312,0.89,50
2015,4,25,4/25/2015,MS,0,0,0,32.7395,-88.8574,32.7433,-88.8429,0.88,50
2015,4,25,4/25/2015,MS,1,0,0,32.6094,-89.9543,32.6257,-89.9334,1.66,75
2015,4,25,4/25/2015,MS,1,0,0,32.6496,-89.6589,32.6682,-89.6221,2.5,300
2015,4,25,4/25/2015,MS,1,0,0,32.6904,-89.5277,32.7059,-89.4726,3.38,500
2015,4,25,4/25/2015,MS,1,0,0,32.6488,-89.1155,32.6945,-89.0175,6.52,500
2015,5,25,5/25/2015,MS,0,0,0,33.9464,-88.635,33.9716,-88.5699,4.12,70
2015,5,25,5/25/2015,MS,0,0,0,33.1054,-89.1826,33.1146,-89.1706,0.94,25
2015,5,25,5/25/2015,MS,1,0,0,33.9816,-88.4885,34.015,-88.4712,2.51,150
2015,5,29,5/29/2015,MS,0,0,0,33.3874,-90.6111,33.3874,-90.6111,0.01,10
2015,8,17,8/17/2015,MS,0,0,0,31.5904,-89.5962,31.6119,-89.5564,2.77,100
2015,10,31,10/31/2015,MS,0,0,0,31.2642,-89.7083,31.2694,-89.6905,1.11,50
2015,10,31,10/31/2015,MS,0,0,0,31.2777,-89.3597,31.2892,-89.2842,4.53,100
2015,10,31,10/31/2015,MS,1,0,0,31.1089,-89.9135,31.1175,-89.8882,1.61,200
2015,10,31,10/31/2015,MS,1,0,0,30.7044,-89.4713,30.7072,-89.4641,0.47,75
2015,11,17,11/17/2015,MS,1,0,0,32.3039,-90.5813,32.3058,-90.5488,1.9,50
2015,11,17,11/17/2015,MS,1,0,0,32.3749,-89.7474,32.4646,-89.6426,8.73,440
2015,11,17,11/17/2015,MS,1,0,0,32.4789,-89.6955,32.5026,-89.6528,2.98,250
2015,11,17,11/17/2015,MS,1,0,0,32.5311,-89.6158,32.566,-89.5713,3.54,200
2015,11,18,11/18/2015,MS,0,0,0,32.6014,-89.5378,32.6051,-89.5313,0.46,75
2015,11,18,11/18/2015,MS,0,0,0,34.1839,-88.9627,34.3002,-88.8858,9.16,250
2015,11,18,11/18/2015,MS,0,0,0,33.6196,-88.4198,33.6491,-88.4056,2.2,50
2015,11,18,11/18/2015,MS,1,0,0,32.6771,-89.5495,32.762,-89.4757,7.27,400
2015,11,18,11/18/2015,MS,1,0,0,32.7503,-89.4741,32.8368,-89.3798,8.11,500
2015,11,18,11/18/2015,MS,1,0,0,32.8394,-89.4136,32.906,-89.3151,7.35,250
2015,11,18,11/18/2015,MS,1,0,0,32.9276,-89.3241,32.9547,-89.2836,2.47,300
2015,11,18,11/18/2015,MS,1,0,0,33.0248,-89.2674,33.044,-89.2369,2.21,300
2015,11,18,11/18/2015,MS,1,0,0,33.0895,-89.2228,33.106,-89.2012,1.69,150
2015,12,23,12/23/2015,MS,1,0,0,34.6622,-88.6863,34.6856,-88.6233,3.93,80
2015,12,23,12/23/2015,MS,3,28,2,34,-90.71,34.5175,-89.8379,61.57,800
2015,12,23,12/23/2015,MS,4,36,9,34.5955,-89.7055,35.1496,-88.5666,75.09,1300
2015,12,25,12/25/2015,MS,0,0,0,32.1053,-89.3766,32.1057,-89.3639,0.74,50
2015,12,28,12/28/2015,MS,1,0,0,31.5405,-89.5301,31.6138,-89.4898,5.59,100
2016,1,21,1/21/2016,MS,0,0,0,31.9388,-90.2981,31.9662,-90.2578,3.03,50
2016,1,21,1/21/2016,MS,0,0,0,32.2624,-89.5387,32.2645,-89.503,2.09,75
2016,1,21,1/21/2016,MS,1,0,0,31.6919,-90.5363,31.7334,-90.4597,5.34,200
2016,1,21,1/21/2016,MS,1,0,0,31.8656,-90.0125,31.8835,-89.9496,3.89,300
2016,1,21,1/21/2016,MS,2,0,0,31.3241,-89.6506,31.3425,-89.5432,6.46,530
2016,2,2,2/2/2016,MS,1,0,0,32.2441,-89.157,32.3041,-89.0577,7.13,150
2016,2,2,2/2/2016,MS,1,0,0,32.98,-88.57,33.0594,-88.507,6.59,150
2016,2,2,2/2/2016,MS,1,0,0,32.6071,-89.1547,32.6168,-89.1524,0.68,50
2016,2,2,2/2/2016,MS,2,0,0,32.4685,-88.8749,32.7072,-88.6457,21.23,880
2016,2,2,2/2/2016,MS,2,0,0,32.7303,-88.5776,32.9446,-88.3861,18.52,300
2016,2,15,2/15/2016,MS,0,0,0,32.3762,-90.3166,32.3809,-90.3096,0.52,50
2016,2,15,2/15/2016,MS,0,0,0,31.9468,-89.6273,31.9621,-89.5964,2.1,100
2016,2,15,2/15/2016,MS,1,0,0,32.8155,-89.6062,32.8278,-89.5773,1.88,300
2016,2,15,2/15/2016,MS,1,0,0,33.0346,-89.2791,33.0499,-89.2398,2.51,200
2016,2,15,2/15/2016,MS,1,2,0,31.0721,-90.1828,31.0912,-90.1014,5,250
2016,2,15,2/15/2016,MS,1,0,0,31.9934,-89.4087,32.0158,-89.3706,2.72,250
2016,2,15,2/15/2016,MS,1,0,0,32.0506,-89.3413,32.1967,-89.1606,14.62,350
2016,2,15,2/15/2016,MS,2,0,0,31.696,-90.4023,31.8844,-89.9357,30.34,250
2016,2,23,2/23/2016,MS,0,0,0,31.0586,-89.6481,31.0586,-89.6481,0.1,25
2016,2,23,2/23/2016,MS,0,0,0,32.8184,-90.2652,32.8283,-90.2492,1.15,100
2016,2,23,2/23/2016,MS,0,0,0,31.7717,-90.0531,31.7773,-90.0448,0.62,40
2016,2,23,2/23/2016,MS,0,0,0,30.9574,-89.3334,30.9989,-89.2884,3.92,75
2016,2,23,2/23/2016,MS,1,0,0,31.3955,-90.5334,31.4018,-90.531,0.46,75
2016,2,23,2/23/2016,MS,1,0,0,30.686,-89.7812,30.7604,-89.6463,9.52,150
2016,2,23,2/23/2016,MS,1,0,0,30.9619,-89.7115,31.0359,-89.7021,5.15,200
2016,2,23,2/23/2016,MS,1,0,0,31.2265,-89.423,31.244,-89.4104,1.42,75
2016,2,23,2/23/2016,MS,1,0,0,31.2627,-88.7064,31.2797,-88.6902,1.51,75
2016,2,23,2/23/2016,MS,1,0,0,31.3112,-88.6494,31.3116,-88.6491,0.03,75
2016,2,23,2/23/2016,MS,1,0,0,31.4313,-88.5348,31.4426,-88.5111,1.6,150
2016,2,23,2/23/2016,MS,2,0,1,31.1157,-89.5159,31.1822,-89.4608,5.63,100
2016,3,10,3/10/2016,MS,0,0,0,32.028,-89.5409,32.0368,-89.5228,1.22,80
2016,3,13,3/13/2016,MS,0,0,0,33.7469,-90.7459,33.7513,-90.7387,0.51,50
2016,3,31,3/31/2016,MS,1,0,0,31.1384,-89.4195,31.1423,-89.3955,1.44,50
2016,3,31,3/31/2016,MS,1,0,0,33.42,-88.37,33.4843,-88.2628,7.78,600
2016,4,29,4/29/2016,MS,0,0,0,33.9701,-88.6569,33.9401,-88.5738,5.19,150
2016,4,29,4/29/2016,MS,0,0,0,33.8848,-88.4737,33.8796,-88.4588,0.93,50
2016,7,10,7/10/2016,MS,1,0,0,31.5838,-89.9613,31.5948,-89.9595,0.77,260
2016,7,22,7/22/2016,MS,0,0,0,31.5496,-89.1007,31.5399,-89.1098,0.86,100
2016,11,29,11/29/2016,MS,1,0,0,32.402,-89.7807,32.5885,-89.437,23.95,300
2016,11,29,11/29/2016,MS,1,0,0,32.95,-88.84,33.0044,-88.7703,5.53,170
2016,11,29,11/29/2016,MS,1,0,0,33.3,-88.76,33.3503,-88.7443,3.59,150
2016,11,29,11/29/2016,MS,1,0,0,33.7,-88.76,33.758,-88.624,8.9,200
2016,11,29,11/29/2016,MS,1,0,0,33.404,-88.4813,33.4448,-88.4458,3.48,100
2016,12,13,12/13/2016,MS,0,0,0,30.5158,-89.3681,30.5157,-89.2954,4.32,20
2016,12,17,12/17/2016,MS,1,0,0,33.9239,-89.2228,33.9242,-89.2167,0.35,75
2017,1,2,1/2/2017,MS,0,0,0,31.6671,-90.9352,31.6998,-90.8813,3.89,250
2017,1,2,1/2/2017,MS,0,0,0,32.26,-88.81,32.28,-88.8,1.5,75
2017,1,2,1/2/2017,MS,1,0,0,31.8337,-90.8228,31.8654,-90.7352,5.59,200
2017,1,2,1/2/2017,MS,1,0,0,31.6904,-90.5888,31.7354,-90.4858,6.81,300
2017,1,2,1/2/2017,MS,1,0,0,31.0883,-90.3515,31.1025,-90.2867,3.96,100
2017,1,2,1/2/2017,MS,1,0,0,31.1158,-90.2267,31.1206,-90.2134,0.85,100
2017,1,2,1/2/2017,MS,1,0,0,31.8836,-89.9774,31.9518,-89.8382,9.43,400
2017,1,2,1/2/2017,MS,1,0,0,31.859,-89.3335,31.867,-89.2687,3.85,275
2017,1,2,1/2/2017,MS,1,0,0,31.119,-89.4591,31.1266,-89.3182,8.36,225
2017,1,2,1/2/2017,MS,2,0,0,31.7314,-89.6559,31.7535,-89.5894,4.2,300
2017,1,19,1/19/2017,MS,2,1,0,31.8672,-89.669,32.1127,-89.5132,19.26,500
2017,1,21,1/21/2017,MS,2,1,0,32.4914,-88.602,32.5471,-88.496,7.28,550
2017,1,21,1/21/2017,MS,3,57,4,31.1855,-89.4799,31.4193,-89.0342,31.06,900
2017,2,7,2/7/2017,MS,1,0,0,32.1479,-89.1177,32.1273,-89.0708,3.09,50
2017,2,7,2/7/2017,MS,2,0,0,32.4393,-89.5248,32.4176,-89.446,4.83,880
2017,3,27,3/27/2017,MS,0,0,0,34.9358,-88.7171,34.937,-88.7142,0.19,50
2017,3,29,3/29/2017,MS,1,0,0,31.1774,-91.3105,31.189,-91.2777,2.1,450
2017,3,30,3/30/2017,MS,0,0,0,31.146,-89.5971,31.1523,-89.5808,1.06,200
2017,4,2,4/2/2017,MS,1,0,0,31.5727,-90.6494,31.6398,-90.3673,17.48,1056
2017,4,18,4/18/2017,MS,0,0,0,33.33,-90.8,33.33,-90.8,0.02,40
2017,4,22,4/22/2017,MS,0,0,0,34.525,-88.1957,34.5024,-88.041,8.99,200
2017,4,22,4/22/2017,MS,1,0,0,34.5742,-88.5334,34.5642,-88.4205,6.46,200
2017,4,26,4/26/2017,MS,1,0,0,32.609,-89.4624,32.6732,-89.298,10.55,600
2017,4,30,4/30/2017,MS,0,0,0,31.8472,-90.4507,31.9071,-90.3979,5.17,100
2017,4,30,4/30/2017,MS,0,0,0,32.4074,-89.3973,32.4678,-89.381,4.28,100
2017,4,30,4/30/2017,MS,0,0,0,33.2553,-89.7662,33.2828,-89.7347,2.63,250
2017,4,30,4/30/2017,MS,0,0,0,32.6869,-89.0975,32.6882,-89.0928,0.29,50
2017,4,30,4/30/2017,MS,1,0,0,31.6707,-90.9184,31.8206,-90.7473,14.44,440
2017,4,30,4/30/2017,MS,1,0,0,32.1646,-90.5739,32.2205,-90.4926,6.12,300
2017,4,30,4/30/2017,MS,1,0,0,32.3406,-90.6617,32.3786,-90.6499,2.73,900
2017,4,30,4/30/2017,MS,1,0,0,32.3026,-90.4686,32.5657,-90.3159,20.34,880
2017,4,30,4/30/2017,MS,1,0,0,32.0805,-90.3322,32.0935,-90.3223,1.07,150
2017,4,30,4/30/2017,MS,1,0,0,32.4101,-90.5938,32.4953,-90.5244,7.14,1800
2017,4,30,4/30/2017,MS,1,0,0,32.3363,-90.4138,32.3595,-90.3922,2.04,500
2017,4,30,4/30/2017,MS,1,0,0,32.5864,-90.3199,32.638,-90.2365,6.02,400
2017,4,30,4/30/2017,MS,1,0,0,32.6166,-90.3668,32.6385,-90.2861,5.04,1500
2017,4,30,4/30/2017,MS,1,0,0,32.7771,-90.1848,32.8331,-90.0869,6.88,1003
2017,4,30,4/30/2017,MS,1,0,0,33.1769,-89.9856,33.2558,-89.8588,9.14,400
2017,4,30,4/30/2017,MS,1,0,0,33.136,-89.8272,33.1663,-89.789,3.04,600
2017,4,30,4/30/2017,MS,1,0,0,33.15,-89.7739,33.1955,-89.7355,3.85,600
2017,4,30,4/30/2017,MS,1,0,0,33.4156,-89.5944,33.5039,-89.5493,6.63,970
2017,4,30,4/30/2017,MS,1,0,0,33.5014,-89.6045,33.5508,-89.5267,5.63,800
2017,4,30,4/30/2017,MS,1,0,0,33.529,-89.5278,33.6043,-89.4529,6.76,650
2017,4,30,4/30/2017,MS,1,0,0,33.5792,-89.5032,33.6773,-89.4499,7.44,600
2017,4,30,4/30/2017,MS,1,0,0,33.738,-89.4414,33.7774,-89.4486,2.7,50
2017,4,30,4/30/2017,MS,1,0,0,33.4933,-88.3428,33.5394,-88.3062,3.82,440
2017,4,30,4/30/2017,MS,2,0,0,31.4795,-91.4255,31.5279,-91.412,3.44,440
2017,4,30,4/30/2017,MS,2,0,0,31.9338,-90.9845,32.1735,-90.7982,19.9,880
2017,4,30,4/30/2017,MS,2,0,0,32.6538,-90.3195,32.8585,-90.0362,21.7,1700
2017,4,30,4/30/2017,MS,2,0,0,33.3033,-89.7531,33.4831,-89.6058,15.49,1936
2017,4,30,4/30/2017,MS,2,0,1,32.8556,-90.0951,33.105,-89.8245,23.4,1900
2017,6,16,6/16/2017,MS,1,0,0,30.3617,-88.5556,30.3632,-88.5107,2.68,100
2017,6,21,6/21/2017,MS,0,0,0,30.391,-88.971,30.47,-88.979,5.48,50
2017,6,22,6/22/2017,MS,0,0,0,34.8299,-89.5763,34.8697,-89.5736,2.75,150
2017,8,30,8/30/2017,MS,0,0,0,30.3962,-88.9121,30.3983,-88.9118,0.15,30
2017,8,30,8/30/2017,MS,0,0,0,30.3431,-88.5479,30.3467,-88.5481,0.25,200
2017,8,30,8/30/2017,MS,0,0,0,30.3638,-88.769,30.3956,-88.7562,2.32,250
2017,8,30,8/30/2017,MS,0,0,0,31.5687,-89.7513,31.5842,-89.7529,1.08,50
2017,8,30,8/30/2017,MS,1,0,0,31.1606,-89.5365,31.1853,-89.5392,1.71,100
2017,8,30,8/30/2017,MS,1,0,0,30.7239,-89.3618,30.7703,-89.3532,3.25,200
2017,8,30,8/30/2017,MS,1,0,0,31.3462,-89.2692,31.3644,-89.2713,1.26,160
2017,8,31,8/31/2017,MS,0,0,0,34.9455,-89.3006,34.9491,-89.3024,0.27,30
2017,8,31,8/31/2017,MS,0,0,0,34.3144,-88.7272,34.3287,-88.7342,1.07,40
2017,8,31,8/31/2017,MS,0,0,0,34.5998,-88.5679,34.6034,-88.5686,0.25,30
2017,8,31,8/31/2017,MS,1,0,0,34.4294,-88.5135,34.4615,-88.5325,2.47,150
2017,10,7,10/7/2017,MS,0,0,0,31.6519,-88.6079,31.6542,-88.6178,0.6,200
2017,10,22,10/22/2017,MS,1,1,0,30.3302,-88.5066,30.3467,-88.493,1.39,100
2017,12,20,12/20/2017,MS,0,0,0,31.2834,-90.1802,31.2845,-90.1777,0.17,50
2018,1,22,1/22/2018,MS,1,2,0,31.74,-89.48,31.79,-89.37,7.34,250
2018,2,7,2/7/2018,MS,1,0,0,32.3963,-88.9137,32.4138,-88.7795,7.92,300
2018,2,10,2/10/2018,MS,0,0,0,32.7853,-89.133,32.7853,-89.133,0.01,30
2018,3,5,3/5/2018,MS,0,0,0,32.4208,-90.7325,32.4323,-90.7011,2,50
2018,3,11,3/11/2018,MS,0,0,0,32.5996,-90.2667,32.5575,-90.1745,6.11,150
2018,3,11,3/11/2018,MS,1,0,0,32.6555,-90.3754,32.6426,-90.3551,1.48,200
2018,3,19,3/19/2018,MS,0,0,0,34.5051,-88.2099,34.5075,-88.1959,0.82,125
2018,3,28,3/28/2018,MS,0,0,0,32.3334,-90.1547,32.3365,-90.1424,0.75,25
2018,3,28,3/28/2018,MS,0,0,0,32.3467,-90.01,32.349,-89.982,1.64,50
2018,3,28,3/28/2018,MS,1,0,0,33.1905,-89.7622,33.196,-89.7305,1.87,50
2018,3,28,3/28/2018,MS,1,0,0,33.3222,-89.4124,33.3775,-89.2806,8.51,800
2018,4,6,4/6/2018,MS,0,0,0,32.3694,-89.8975,32.359,-89.8538,2.65,25
2018,4,6,4/6/2018,MS,1,0,0,32.2203,-90.9637,32.2216,-90.9155,2.82,75
2018,4,6,4/6/2018,MS,1,0,0,31.8491,-90.8805,31.8423,-90.8623,1.17,360
2018,4,6,4/6/2018,MS,1,0,0,31.8392,-90.8241,31.846,-90.7252,5.82,880
2018,4,6,4/6/2018,MS,1,0,0,31.8262,-90.7006,31.8129,-90.6633,2.37,700
2018,4,6,4/6/2018,MS,1,0,0,31.7399,-89.9365,31.7281,-89.8585,4.66,350
2018,4,6,4/6/2018,MS,1,0,0,31.7233,-89.7583,31.7027,-89.7153,2.9,440
2018,4,6,4/6/2018,MS,1,0,0,31.7066,-89.582,31.6992,-89.5537,1.74,125
2018,4,14,4/14/2018,MS,0,0,0,34.3862,-89.4628,34.3871,-89.4548,0.5,40
2018,4,14,4/14/2018,MS,0,0,0,33.3303,-88.7621,33.353,-88.7361,2.17,200
2018,4,14,4/14/2018,MS,0,0,0,30.6207,-89.6539,30.6228,-89.6518,0.19,25
2018,4,14,4/14/2018,MS,0,0,0,30.3436,-89.1427,30.3511,-89.1372,0.61,75
2018,4,14,4/14/2018,MS,1,0,0,34.4462,-89.4618,34.452,-89.4501,0.8,150
2018,4,14,4/14/2018,MS,1,0,0,32.3341,-90.1065,32.3587,-90.0041,6.21,50
2018,4,14,4/14/2018,MS,1,0,0,32.9569,-89.1021,32.9631,-89.0902,0.81,150
2018,4,14,4/14/2018,MS,1,0,0,31.1644,-89.6325,31.2116,-89.5457,6.08,200
2018,4,14,4/14/2018,MS,1,0,0,30.65,-88.76,30.64,-88.73,1.91,50
2018,4,14,4/14/2018,MS,1,0,0,30.4419,-88.8597,30.4542,-88.8418,1.36,75
2018,4,14,4/14/2018,MS,1,0,0,30.68,-88.58,30.6782,-88.5759,0.27,25
2018,4,14,4/14/2018,MS,2,2,0,32.3558,-88.7321,32.435,-88.6209,8.49,780
2018,6,18,6/18/2018,MS,0,0,0,31.5662,-90.3774,31.5758,-90.3765,0.67,25
2018,8,17,8/17/2018,MS,1,0,0,32.4354,-90.1147,32.4419,-90.0866,1.7,250
2018,9,5,9/5/2018,MS,0,0,0,33.3586,-89.5788,33.3566,-89.5786,0.14,25
2018,9,6,9/6/2018,MS,0,0,0,30.5432,-89.5351,30.5515,-89.5323,0.6,30
2018,11,1,11/1/2018,MS,0,0,0,32.3645,-90.5309,32.3711,-90.5188,0.84,150
2018,11,1,11/1/2018,MS,0,0,0,31.9408,-90.3438,31.9547,-90.3103,2.19,200
2018,11,1,11/1/2018,MS,0,0,0,32.1814,-90.0728,32.1956,-90.0273,2.84,200
2018,11,1,11/1/2018,MS,0,0,0,33.798,-89.3431,33.8034,-89.3414,0.39,75
2018,11,1,11/1/2018,MS,0,0,0,33.0499,-88.8877,33.0759,-88.8714,2.03,75
2018,11,1,11/1/2018,MS,1,0,0,31.4301,-91.4156,31.473,-91.3478,4.98,250
2018,11,1,11/1/2018,MS,1,0,0,31.9634,-90.9845,31.9768,-90.9757,1.06,200
2018,11,1,11/1/2018,MS,1,0,0,32.014,-90.9729,32.0117,-90.9127,3.53,200
2018,11,1,11/1/2018,MS,1,0,0,31.4642,-91.0279,31.5639,-90.8288,13.6,400
2018,11,1,11/1/2018,MS,1,0,0,32.6983,-90.383,32.7249,-90.3229,3.95,560
2018,11,1,11/1/2018,MS,1,0,0,31.5743,-90.7382,31.6106,-90.7104,2.99,500
