date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Tornado,MAGITUDE,Deaths,WINDSPEED
4/3/2022,22,8,0,11.6,4,9,8:05:00 AM,9:52:00 PM,6:40:00 AM,7:17:00 PM,9,14,15,14,13,0,70,0,1017,22,10,138,7,mississippi,NO,0,0,0
4/4/2022,24,9,0,11.6,5,17,8:36:00 AM,10:51:00 PM,6:39:00 AM,7:18:00 PM,10,16,17,16,19,17,68,0,1012,24,10,141,11,mississippi,NO,0,0,0
4/5/2022,24,15,0,6.4,4,24,9:11:00 AM,11:50:00 PM,6:37:00 AM,7:19:00 PM,17,19,20,19,28,71,86,18.4,1004,24,10,205,14,mississippi,NO,0,0,0
4/6/2022,24,12,0,6.4,4,32,9:51:00 AM,No moonset,6:36:00 AM,7:20:00 PM,17,18,19,18,28,56,90,8.3,1004,24,9,239,16,mississippi,NO,0,0,0
4/7/2022,18,8,0,10.3,3,39,10:35:00 AM,12:47:00 AM,6:35:00 AM,7:20:00 PM,6,11,12,11,26,21,71,0,1014,18,10,290,15,mississippi,NO,0,0,0
4/8/2022,11,5,0,9,2,47,11:25:00 AM,1:40:00 AM,6:33:00 AM,7:21:00 PM,2,6,9,6,30,43,66,0.5,1015,11,10,287,17,mississippi,NO,0,0,0
4/9/2022,16,3,0,11.6,3,54,12:20:00 PM,2:29:00 AM,6:32:00 AM,7:22:00 PM,2,8,9,8,22,10,63,0,1018,16,10,291,13,mississippi,NO,0,0,0
4/10/2022,25,6,0,11.6,5,62,1:18:00 PM,3:13:00 AM,6:31:00 AM,7:23:00 PM,8,15,16,15,27,7,63,0,1016,25,10,178,15,mississippi,NO,0,0,0
4/11/2022,23,14,0,6.5,4,69,2:18:00 PM,3:51:00 AM,6:29:00 AM,7:23:00 PM,15,18,19,18,33,78,82,8.4,1015,23,10,183,17,mississippi,NO,0,0,0
4/12/2022,26,15,0,7.8,4,77,3:19:00 PM,4:25:00 AM,6:28:00 AM,7:24:00 PM,17,20,21,20,30,78,85,2.1,1015,26,8,159,16,mississippi,NO,0,0,0
4/13/2022,25,18,0,6.5,5,85,4:21:00 PM,4:57:00 AM,6:27:00 AM,7:25:00 PM,18,20,21,20,37,83,89,12.8,1012,25,9,161,19,mississippi,NO,0,0,0
4/14/2022,23,10,0,10.3,4,92,5:25:00 PM,5:27:00 AM,6:26:00 AM,7:26:00 PM,10,16,17,16,22,39,69,2.8,1017,23,10,240,12,mississippi,NO,0,0,0
4/15/2022,25,8,0,11.6,5,100,6:29:00 PM,5:56:00 AM,6:25:00 AM,7:26:00 PM,9,16,17,16,23,18,62,5.2,1017,25,10,129,13,mississippi,NO,0,0,0
4/16/2022,22,17,0,6.5,4,100,7:36:00 PM,6:26:00 AM,6:23:00 AM,7:27:00 PM,18,19,19,19,16,88,95,36,1017,22,8,142,8,mississippi,NO,0,0,0
4/17/2022,22,13,0,9.1,4,85,8:46:00 PM,6:59:00 AM,6:22:00 AM,7:28:00 PM,14,17,18,17,19,85,79,15.6,1017,22,10,103,11,mississippi,NO,0,0,0
4/18/2022,19,10,0,9.1,4,78,9:58:00 PM,7:36:00 AM,6:21:00 AM,7:29:00 PM,12,15,15,15,29,53,82,1.2,1019,19,10,313,17,mississippi,NO,0,0,0
4/19/2022,20,7,0,11.6,4,70,11:11:00 PM,8:18:00 AM,6:20:00 AM,7:29:00 PM,5,12,13,12,15,13,60,0,1025,20,10,159,9,mississippi,NO,0,0,0
4/20/2022,20,8,0,11.6,4,63,No moonrise,9:09:00 AM,6:19:00 AM,7:30:00 PM,6,13,14,13,28,39,61,0,1022,20,10,142,15,mississippi,NO,0,0,0
4/21/2022,27,13,0,11.6,5,55,12:20:00 AM,10:07:00 AM,6:17:00 AM,7:31:00 PM,14,19,20,19,23,28,75,0,1024,27,10,152,14,mississippi,NO,0,0,0
4/22/2022,28,14,0,11.6,6,48,1:24:00 AM,11:13:00 AM,6:16:00 AM,7:32:00 PM,15,20,21,20,20,2,73,0,1025,28,9,152,12,mississippi,NO,0,0,0
4/23/2022,29,15,0,11.6,6,40,2:17:00 AM,12:21:00 PM,6:15:00 AM,7:32:00 PM,14,21,21,21,26,5,68,0,1021,29,10,151,15,mississippi,NO,0,0,0
4/24/2022,28,16,0,11.6,6,32,3:03:00 AM,1:30:00 PM,6:14:00 AM,7:33:00 PM,16,22,23,22,25,29,70,0,1019,28,10,160,15,mississippi,NO,0,0,0
4/25/2022,28,17,0,7.9,5,25,3:41:00 AM,2:36:00 PM,6:13:00 AM,7:34:00 PM,17,21,22,21,21,44,76,7.4,1019,28,9,179,11,mississippi,NO,0,0,0
4/26/2022,18,12,0,7.9,4,17,4:13:00 AM,3:40:00 PM,6:12:00 AM,7:35:00 PM,11,15,16,15,24,68,87,0.1,1024,18,10,126,15,mississippi,NO,0,0,0
4/27/2022,24,7,0,11.6,4,10,4:42:00 AM,4:42:00 PM,6:11:00 AM,7:35:00 PM,7,14,15,14,18,3,65,0,1023,24,10,25,10,mississippi,NO,0,0,0
4/28/2022,26,9,0,11.6,5,2,5:10:00 AM,5:42:00 PM,6:10:00 AM,7:36:00 PM,9,17,18,17,12,10,61,0,1019,26,10,127,6,mississippi,NO,0,0,0
4/29/2022,28,12,0,11.6,6,0,5:38:00 AM,6:41:00 PM,6:09:00 AM,7:37:00 PM,12,20,21,20,21,10,61,0,1015,28,10,168,11,mississippi,NO,0,0,0
4/30/2022,29,17,0,9.1,5,0,6:05:00 AM,7:41:00 PM,6:08:00 AM,7:38:00 PM,16,23,23,22,24,38,71,1,1013,29,9,181,13,mississippi,NO,0,0,0
5/1/2022,29,18,0,9.1,5,0,6:35:00 AM,8:40:00 PM,6:07:00 AM,7:38:00 PM,18,23,23,22,18,54,77,4.4,1015,29,10,176,10,mississippi,NO,0,0,0
5/2/2022,28,17,0,7.9,5,5,7:09:00 AM,9:40:00 PM,6:06:00 AM,7:39:00 PM,19,24,24,22,19,58,80,3.1,1016,28,7,162,10,mississippi,NO,0,0,0
5/3/2022,30,18,0,7.9,5,12,7:47:00 AM,10:37:00 PM,6:05:00 AM,7:40:00 PM,19,24,24,23,22,48,77,1,1014,30,7,193,12,mississippi,NO,0,0,0
5/4/2022,30,18,0,11.6,5,19,8:29:00 AM,11:32:00 PM,6:04:00 AM,7:41:00 PM,19,26,26,24,16,47,72,1.8,1014,30,9,185,9,mississippi,NO,0,0,0
5/5/2022,31,19,0,10.4,5,27,9:17:00 AM,No moonset,6:03:00 AM,7:41:00 PM,19,26,26,25,21,42,72,12,1012,31,10,177,12,mississippi,NO,0,0,0
5/6/2022,27,17,0,10.4,5,34,10:10:00 AM,12:23:00 AM,6:02:00 AM,7:42:00 PM,16,21,22,21,30,41,75,3.7,1008,27,9,249,17,mississippi,NO,0,0,0
5/7/2022,25,13,0,11.6,5,41,11:06:00 AM,1:08:00 AM,6:01:00 AM,7:43:00 PM,13,18,19,18,23,8,74,0,1011,25,9,278,13,mississippi,NO,0,0,0
5/8/2022,27,11,0,13.4,5,49,12:05:00 PM,1:49:00 AM,6:00:00 AM,7:44:00 PM,12,19,19,19,14,6,69,0,1013,27,8,120,7,mississippi,NO,0,0,0
5/9/2022,30,15,0,13.9,6,56,1:05:00 PM,2:24:00 AM,5:59:00 AM,7:44:00 PM,15,22,23,22,24,3,64,0,1016,30,10,144,13,mississippi,NO,0,0,0
5/10/2022,30,16,0,13.9,6,63,2:05:00 PM,2:56:00 AM,5:59:00 AM,7:45:00 PM,16,24,24,23,16,0,63,0,1021,30,10,171,8,mississippi,NO,0,0,0
5/11/2022,33,18,0,13.9,6,70,3:06:00 PM,3:26:00 AM,5:58:00 AM,7:46:00 PM,18,27,27,25,11,18,68,0,1022,33,10,164,6,mississippi,NO,0,0,0
5/12/2022,33,20,0,12.2,6,78,4:09:00 PM,3:54:00 AM,5:57:00 AM,7:47:00 PM,18,27,27,25,14,43,66,0.7,1018,33,8,98,8,mississippi,NO,0,0,0
5/13/2022,29,19,0,13.9,5,85,5:14:00 PM,4:23:00 AM,5:56:00 AM,7:47:00 PM,16,25,25,24,18,27,63,0.3,1014,29,10,137,11,mississippi,NO,0,0,0
5/14/2022,28,18,0,11,5,92,6:22:00 PM,4:54:00 AM,5:56:00 AM,7:48:00 PM,18,23,23,22,13,44,82,4.2,1014,28,10,165,9,mississippi,NO,0,0,0
5/15/2022,33,18,0,13.3,6,99,7:35:00 PM,5:29:00 AM,5:55:00 AM,7:49:00 PM,19,27,27,25,9,34,72,0,1013,33,9,218,5,mississippi,NO,0,0,0
5/16/2022,30,19,0,12.2,5,100,8:49:00 PM,6:09:00 AM,5:54:00 AM,7:50:00 PM,19,25,25,23,17,42,81,0,1013,30,10,260,9,mississippi,NO,0,0,0
5/17/2022,32,15,0,14,6,86,10:03:00 PM,6:57:00 AM,5:54:00 AM,7:50:00 PM,13,23,23,23,13,9,61,0,1016,32,10,77,7,mississippi,NO,0,0,0
5/18/2022,35,18,0,14,7,79,11:12:00 PM,7:54:00 AM,5:53:00 AM,7:51:00 PM,18,28,28,26,20,12,62,0,1013,35,10,198,11,mississippi,NO,0,0,0
5/19/2022,34,20,0,14,7,71,No moonrise,9:00:00 AM,5:52:00 AM,7:52:00 PM,19,29,29,27,24,10,64,0,1011,34,9,209,13,mississippi,NO,0,0,0
5/20/2022,33,21,0,14,6,64,12:11:00 AM,10:10:00 AM,5:52:00 AM,7:52:00 PM,19,29,29,27,30,17,60,0.2,1010,33,10,191,17,mississippi,NO,0,0,0
5/21/2022,35,22,0,13.4,6,57,1:01:00 AM,11:21:00 AM,5:51:00 AM,7:53:00 PM,20,29,29,27,28,36,67,4.2,1016,35,10,167,16,mississippi,NO,0,0,0
5/22/2022,29,19,0,9.9,5,50,1:42:00 AM,12:29:00 PM,5:51:00 AM,7:54:00 PM,20,24,24,23,17,81,87,4.1,1019,29,9,244,9,mississippi,NO,0,0,0
5/23/2022,29,18,0,12.2,5,42,2:16:00 AM,1:34:00 PM,5:50:00 AM,7:54:00 PM,18,22,23,22,15,63,78,4.1,1019,29,9,125,7,mississippi,NO,0,0,0
5/24/2022,27,18,0,8.8,5,35,2:47:00 AM,2:36:00 PM,5:50:00 AM,7:55:00 PM,19,24,24,22,26,93,87,4.6,1014,27,9,146,15,mississippi,NO,0,0,0
5/25/2022,25,20,0,8.8,5,28,3:15:00 AM,3:36:00 PM,5:49:00 AM,7:56:00 PM,21,22,24,22,36,90,94,37,1013,25,9,158,18,mississippi,NO,0,0,0
5/26/2022,25,18,0,8.8,5,21,3:42:00 AM,4:35:00 PM,5:49:00 AM,7:56:00 PM,18,21,21,21,29,89,93,13.7,1012,25,10,182,16,mississippi,NO,0,0,0
5/27/2022,23,14,0,9.9,4,13,4:09:00 AM,5:34:00 PM,5:48:00 AM,7:57:00 PM,14,18,19,18,18,62,82,0,1015,23,8,300,9,mississippi,NO,0,0,0
5/28/2022,28,14,0,14.1,6,6,4:37:00 AM,6:32:00 PM,5:48:00 AM,7:58:00 PM,16,21,22,21,10,5,72,0,1014,28,9,174,5,mississippi,NO,0,0,0
5/29/2022,31,16,0,14.1,6,0,5:09:00 AM,7:31:00 PM,5:47:00 AM,7:58:00 PM,16,24,24,23,19,4,64,0,1014,31,10,156,11,mississippi,NO,0,0,0
5/30/2022,32,20,0,12.2,6,0,5:45:00 AM,8:29:00 PM,5:47:00 AM,7:59:00 PM,18,26,26,25,23,24,65,0.6,1015,32,9,156,17,mississippi,NO,0,0,0
5/31/2022,33,19,0,13.4,6,0,6:25:00 AM,9:26:00 PM,5:47:00 AM,7:59:00 PM,18,27,27,26,17,19,62,0.3,1017,33,10,163,9,mississippi,NO,0,0,0
6/1/2022,33,20,0,14.5,7,9,7:12:00 AM,10:18:00 PM,5:47:00 AM,8:00:00 PM,19,28,28,26,10,21,68,0,1015,33,10,213,5,mississippi,NO,0,0,0
6/2/2022,30,21,0,10.2,6,16,8:03:00 AM,11:05:00 PM,5:46:00 AM,8:01:00 PM,21,27,27,25,15,68,78,7.6,1013,30,9,242,9,mississippi,NO,0,0,0
6/3/2022,30,19,0,13.4,5,24,8:58:00 AM,11:47:00 PM,5:46:00 AM,8:01:00 PM,16,24,24,24,19,31,67,1,1013,30,8,50,12,mississippi,NO,0,0,0
6/4/2022,32,17,0,14.5,6,31,9:56:00 AM,No moonset,5:46:00 AM,8:02:00 PM,15,24,24,24,16,1,63,0,1011,32,10,180,9,mississippi,NO,0,0,0
6/5/2022,33,19,0,14.5,7,39,10:54:00 AM,12:23:00 AM,5:46:00 AM,8:02:00 PM,17,27,27,25,12,7,63,0,1008,33,10,161,6,mississippi,NO,0,0,0
6/6/2022,34,20,0,13.4,6,46,11:54:00 AM,12:56:00 AM,5:45:00 AM,8:03:00 PM,19,28,28,27,20,41,63,2.1,1010,34,10,184,10,mississippi,NO,0,0,0
6/7/2022,34,23,0,14.5,6,54,12:53:00 PM,1:26:00 AM,5:45:00 AM,8:03:00 PM,21,31,31,28,19,39,67,0.6,1012,34,10,204,10,mississippi,NO,0,0,0
6/8/2022,34,22,0,12.3,6,61,1:53:00 PM,1:54:00 AM,5:45:00 AM,8:04:00 PM,21,30,30,27,18,54,71,16.5,1012,34,9,237,10,mississippi,NO,0,0,0
6/9/2022,31,20,0,11.3,6,69,2:55:00 PM,2:21:00 AM,5:45:00 AM,8:04:00 PM,21,28,28,25,15,67,81,3,1013,31,6,222,7,mississippi,NO,0,0,0
6/10/2022,28,18,0,13.4,5,77,4:00:00 PM,2:50:00 AM,5:45:00 AM,8:05:00 PM,19,25,25,23,14,43,82,0,1012,28,9,168,7,mississippi,NO,0,0,0
6/11/2022,31,19,0,12.4,6,84,5:09:00 PM,3:22:00 AM,5:45:00 AM,8:05:00 PM,21,28,28,25,9,56,78,0,1010,31,7,216,5,mississippi,NO,0,0,0
6/12/2022,35,22,0,14.5,6,92,6:22:00 PM,3:59:00 AM,5:45:00 AM,8:05:00 PM,22,33,33,29,16,24,67,0.2,1011,35,9,202,9,mississippi,NO,0,0,0
6/13/2022,36,24,0,14.5,6,99,7:38:00 PM,4:43:00 AM,5:45:00 AM,8:06:00 PM,22,34,34,30,16,33,66,1.1,1014,36,10,202,10,mississippi,NO,0,0,0
6/14/2022,35,24,0,14.5,6,100,8:51:00 PM,5:36:00 AM,5:45:00 AM,8:06:00 PM,22,33,33,30,13,24,66,1.5,1016,35,10,232,7,mississippi,NO,0,0,0
6/15/2022,37,25,0,13.4,7,86,9:57:00 PM,6:39:00 AM,5:45:00 AM,8:07:00 PM,22,34,34,30,10,35,64,0,1016,37,10,229,5,mississippi,NO,0,0,0
6/16/2022,36,24,0,11.3,6,78,10:52:00 PM,7:50:00 AM,5:45:00 AM,8:07:00 PM,22,33,33,29,11,71,71,1.3,1017,36,9,252,6,mississippi,NO,0,0,0
6/17/2022,38,24,0,14.5,7,71,11:39:00 PM,9:03:00 AM,5:45:00 AM,8:07:00 PM,22,34,34,31,15,21,64,0.2,1016,38,10,206,8,mississippi,NO,0,0,0
6/18/2022,38,23,0,13.4,6,63,No moonrise,10:15:00 AM,5:45:00 AM,8:07:00 PM,20,32,32,29,21,29,63,0,1015,38,10,80,13,mississippi,NO,0,0,0
6/19/2022,36,18,0,14.5,7,56,12:16:00 AM,11:24:00 AM,5:46:00 AM,8:08:00 PM,12,27,27,26,20,0,51,0,1017,36,10,42,12,mississippi,NO,0,0,0
6/20/2022,38,20,0,14.5,7,48,12:49:00 AM,12:28:00 PM,5:46:00 AM,8:08:00 PM,16,31,31,29,15,8,47,0,1020,38,10,112,9,mississippi,NO,0,0,0
6/21/2022,39,23,0,14.5,8,40,1:18:00 AM,1:30:00 PM,5:46:00 AM,8:08:00 PM,19,33,33,30,12,20,54,0,1020,39,10,239,7,mississippi,NO,0,0,0
6/22/2022,39,24,0,14.5,8,33,1:46:00 AM,2:29:00 PM,5:46:00 AM,8:08:00 PM,18,33,33,31,14,10,48,0,1017,39,10,234,9,mississippi,NO,0,0,0
6/23/2022,38,23,0,14.5,8,25,2:12:00 AM,3:28:00 PM,5:47:00 AM,8:08:00 PM,19,33,33,30,20,15,56,0,1013,38,10,287,11,mississippi,NO,0,0,0
6/24/2022,39,22,0,14.5,7,18,2:41:00 AM,4:26:00 PM,5:47:00 AM,8:09:00 PM,14,30,30,30,15,5,47,0,1013,39,10,67,9,mississippi,NO,0,0,0
6/25/2022,39,22,0,14.5,8,10,3:11:00 AM,5:25:00 PM,5:47:00 AM,8:09:00 PM,17,32,32,31,14,13,50,0,1015,39,10,77,7,mississippi,NO,0,0,0
6/26/2022,36,24,0,13.4,6,3,3:46:00 AM,6:23:00 PM,5:47:00 AM,8:09:00 PM,21,32,32,29,16,36,65,2.2,1017,36,9,136,10,mississippi,NO,0,0,0
6/27/2022,30,24,0,12.4,6,0,4:24:00 AM,7:20:00 PM,5:48:00 AM,8:09:00 PM,20,28,28,26,20,63,80,0.2,1019,30,9,93,11,mississippi,NO,0,0,0
6/28/2022,34,20,0,12.4,6,0,5:09:00 AM,8:13:00 PM,5:48:00 AM,8:09:00 PM,14,27,27,26,16,37,51,1.7,1019,34,10,24,10,mississippi,NO,0,0,0
6/29/2022,31,22,0,11.3,6,0,5:59:00 AM,9:02:00 PM,5:48:00 AM,8:09:00 PM,21,29,29,26,15,65,81,3.5,1020,31,10,80,8,mississippi,NO,0,0,0
6/30/2022,33,22,0,10.2,6,5,6:53:00 AM,9:46:00 PM,5:49:00 AM,8:09:00 PM,21,29,29,26,16,65,78,3.5,1020,33,10,156,8,mississippi,NO,0,0,0
7/1/2022,32,22,0,11.3,6,12,7:50:00 AM,10:24:00 PM,5:49:00 AM,8:09:00 PM,21,29,29,26,14,65,75,8.7,1018,32,9,161,8,mississippi,NO,0,0,0
7/2/2022,33,22,0,10.2,6,19,8:48:00 AM,10:58:00 PM,5:50:00 AM,8:09:00 PM,21,30,30,27,12,69,73,0.7,1016,33,8,153,6,mississippi,NO,0,0,0
7/3/2022,34,22,0,9.1,6,26,9:47:00 AM,11:28:00 PM,5:50:00 AM,8:09:00 PM,22,30,30,27,10,72,74,5.5,1017,34,9,193,4,mississippi,NO,0,0,0
7/4/2022,34,23,0,12.3,6,34,10:45:00 AM,11:56:00 PM,5:51:00 AM,8:09:00 PM,21,31,31,28,12,41,63,1.7,1017,34,10,236,5,mississippi,NO,0,0,0
7/5/2022,35,24,0,9.1,6,41,11:44:00 AM,No moonset,5:51:00 AM,8:08:00 PM,23,31,31,28,11,71,76,0.5,1016,35,10,214,5,mississippi,NO,0,0,0
7/6/2022,35,23,0,9.1,6,48,12:43:00 PM,12:22:00 AM,5:52:00 AM,8:08:00 PM,22,33,33,29,12,62,64,0.8,1015,35,10,248,5,mississippi,NO,0,0,0
7/7/2022,36,26,0,13.4,7,55,1:45:00 PM,12:50:00 AM,5:52:00 AM,8:08:00 PM,22,35,35,31,13,43,56,0.4,1015,36,10,172,7,mississippi,NO,0,0,0
7/8/2022,37,25,0,13.4,7,63,2:50:00 PM,1:20:00 AM,5:53:00 AM,8:08:00 PM,21,34,34,31,17,26,57,0.2,1016,37,10,240,9,mississippi,NO,0,0,0
7/9/2022,38,24,0,13.4,7,70,3:59:00 PM,1:53:00 AM,5:53:00 AM,8:08:00 PM,22,34,34,31,20,40,61,10.2,1014,38,10,237,11,mississippi,NO,0,0,0
7/10/2022,32,23,0,11.2,6,77,5:12:00 PM,2:31:00 AM,5:54:00 AM,8:07:00 PM,22,30,30,27,17,59,78,1,1013,32,8,199,10,mississippi,NO,0,0,0
7/11/2022,37,25,0,14.5,7,84,6:25:00 PM,3:19:00 AM,5:54:00 AM,8:07:00 PM,21,33,33,30,14,34,62,0,1011,37,10,101,8,mississippi,NO,0,0,0
7/12/2022,35,23,0,14.5,7,92,7:35:00 PM,4:17:00 AM,5:55:00 AM,8:07:00 PM,22,31,31,28,15,20,70,0,1013,35,9,158,9,mississippi,NO,0,0,0
7/13/2022,33,23,0,11.2,6,99,8:36:00 PM,5:24:00 AM,5:55:00 AM,8:06:00 PM,22,31,31,28,15,59,74,10,1014,33,10,149,9,mississippi,NO,0,0,0
7/14/2022,28,22,0,10.2,5,100,9:29:00 PM,6:38:00 AM,5:56:00 AM,8:06:00 PM,21,27,27,25,18,76,90,0.2,1018,28,8,91,11,mississippi,NO,0,0,0
7/15/2022,37,22,0,14.5,7,86,10:11:00 PM,7:53:00 AM,5:56:00 AM,8:06:00 PM,19,31,31,29,12,11,55,0,1017,37,10,85,7,mississippi,NO,0,0,0
7/16/2022,37,22,0,14.5,7,79,10:47:00 PM,9:06:00 AM,5:57:00 AM,8:05:00 PM,18,32,32,30,13,32,51,0,1015,37,10,135,6,mississippi,NO,0,0,0
7/17/2022,36,23,0,13.4,6,72,11:18:00 PM,10:14:00 AM,5:58:00 AM,8:05:00 PM,19,32,32,29,19,43,57,1.3,1014,36,10,184,10,mississippi,NO,0,0,0
7/18/2022,33,24,0,10.1,6,65,11:47:00 PM,11:19:00 AM,5:58:00 AM,8:04:00 PM,22,30,30,27,20,74,75,11.1,1015,33,9,211,10,mississippi,NO,0,0,0
7/19/2022,36,23,0,11.2,6,57,No moonrise,12:20:00 PM,5:59:00 AM,8:04:00 PM,21,33,33,29,20,58,58,14.6,1014,36,10,201,12,mississippi,NO,0,0,0
7/20/2022,38,24,0,13.4,7,50,12:14:00 AM,1:21:00 PM,6:00:00 AM,8:03:00 PM,21,34,34,31,24,30,59,0.1,1011,38,10,209,14,mississippi,NO,0,0,0
7/21/2022,38,25,0,11.1,7,43,12:43:00 AM,2:20:00 PM,6:00:00 AM,8:03:00 PM,22,35,35,30,21,36,55,9.6,1011,38,10,240,12,mississippi,NO,0,0,0
7/22/2022,37,23,0,11.6,7,36,1:13:00 AM,3:19:00 PM,6:01:00 AM,8:02:00 PM,21,32,32,29,16,16,63,0.1,1015,37,10,199,8,mississippi,NO,0,0,0
7/23/2022,34,22,0,10.4,6,28,1:46:00 AM,4:17:00 PM,6:02:00 AM,8:01:00 PM,21,31,31,28,16,47,65,4.2,1018,34,7,166,10,mississippi,NO,0,0,0
7/24/2022,34,23,0,10.4,6,21,2:23:00 AM,5:15:00 PM,6:02:00 AM,8:01:00 PM,21,31,31,28,15,40,63,1.3,1018,34,10,208,8,mississippi,NO,0,0,0
7/25/2022,35,23,0,10.4,6,14,3:06:00 AM,6:09:00 PM,6:03:00 AM,8:00:00 PM,22,31,31,28,15,49,70,0.2,1017,35,10,225,8,mississippi,NO,0,0,0
7/26/2022,34,24,0,11.6,6,6,3:54:00 AM,7:00:00 PM,6:04:00 AM,7:59:00 PM,22,32,32,28,18,54,67,4.2,1017,34,10,186,9,mississippi,NO,0,0,0
7/27/2022,36,23,0,11.6,6,0,4:47:00 AM,7:45:00 PM,6:04:00 AM,7:59:00 PM,20,32,32,29,17,28,57,2.6,1017,36,10,187,9,mississippi,NO,0,0,0
7/28/2022,37,24,0,9.2,6,0,5:44:00 AM,8:24:00 PM,6:05:00 AM,7:58:00 PM,20,32,32,30,18,35,56,0.2,1016,37,10,234,9,mississippi,NO,0,0,0
7/29/2022,36,24,0,10.4,6,1,6:42:00 AM,9:00:00 PM,6:06:00 AM,7:57:00 PM,22,31,31,28,16,47,70,14.5,1017,36,10,227,9,mississippi,NO,0,0,0
7/30/2022,32,23,0,6.8,6,8,7:41:00 AM,9:31:00 PM,6:06:00 AM,7:57:00 PM,23,29,29,26,13,74,81,27.7,1019,32,8,233,6,mississippi,NO,0,0,0
7/31/2022,33,23,0,8,6,12,8:40:00 AM,9:59:00 PM,6:07:00 AM,7:56:00 PM,22,30,30,26,16,57,79,3.7,1019,33,8,204,9,mississippi,NO,0,0,0
8/1/2022,33,22,0,9.2,6,22,9:38:00 AM,10:26:00 PM,6:08:00 AM,7:55:00 PM,22,29,29,26,16,43,78,0.6,1019,33,9,188,8,mississippi,NO,0,0,0
8/2/2022,32,22,0,7.9,6,30,10:37:00 AM,10:53:00 PM,6:08:00 AM,7:54:00 PM,22,29,29,26,14,60,80,14.3,1018,32,10,210,8,mississippi,NO,0,0,0
8/3/2022,33,22,0,7.9,6,37,11:37:00 AM,11:21:00 PM,6:09:00 AM,7:53:00 PM,21,29,29,27,14,54,74,1.4,1015,33,9,190,9,mississippi,NO,0,0,0
8/4/2022,33,23,0,6.7,6,44,12:39:00 PM,11:51:00 PM,6:10:00 AM,7:52:00 PM,23,30,30,27,13,60,84,0.2,1016,33,7,224,6,mississippi,NO,0,0,0
8/5/2022,34,23,0,10.4,6,51,1:45:00 PM,No moonset,6:10:00 AM,7:51:00 PM,20,30,30,28,16,31,64,0,1018,34,10,172,7,mississippi,NO,0,0,0
8/6/2022,36,23,0,10.4,6,59,2:54:00 PM,12:26:00 AM,6:11:00 AM,7:51:00 PM,20,31,31,28,13,37,64,1.5,1020,36,10,147,6,mississippi,NO,0,0,0
8/7/2022,36,23,0,7.9,6,66,4:05:00 PM,1:09:00 AM,6:12:00 AM,7:50:00 PM,21,31,31,28,14,68,68,2,1020,36,10,150,8,mississippi,NO,0,0,0
8/8/2022,35,23,0,7.9,6,73,5:15:00 PM,2:00:00 AM,6:13:00 AM,7:49:00 PM,22,30,30,27,14,72,82,8.5,1019,35,7,162,8,mississippi,NO,0,0,0
8/9/2022,31,22,0,6.7,6,81,6:19:00 PM,3:02:00 AM,6:13:00 AM,7:48:00 PM,22,29,29,26,13,80,81,2.3,1019,31,8,214,8,mississippi,NO,0,0,0
8/10/2022,31,23,0,7.9,6,88,7:15:00 PM,4:12:00 AM,6:14:00 AM,7:47:00 PM,22,29,29,26,10,70,75,7.9,1019,31,10,197,4,mississippi,NO,0,0,0
8/11/2022,32,21,0,9.1,6,95,8:02:00 PM,5:26:00 AM,6:15:00 AM,7:46:00 PM,22,29,29,26,10,62,72,6,1018,32,9,120,4,mississippi,NO,0,0,0
8/12/2022,36,22,0,9.1,6,100,8:41:00 PM,6:41:00 AM,6:15:00 AM,7:45:00 PM,20,30,30,28,17,40,61,0.4,1017,36,10,37,10,mississippi,NO,0,0,0
8/13/2022,35,20,0,11.6,7,100,9:15:00 PM,7:53:00 AM,6:16:00 AM,7:44:00 PM,15,27,27,27,16,3,53,0,1016,35,10,30,9,mississippi,NO,0,0,0
8/14/2022,37,21,0,11.6,6,83,9:45:00 PM,9:01:00 AM,6:17:00 AM,7:42:00 PM,18,30,30,28,12,15,57,0,1014,37,10,97,7,mississippi,NO,0,0,0
8/15/2022,37,23,0,10.4,6,76,10:13:00 PM,10:05:00 AM,6:17:00 AM,7:41:00 PM,17,30,30,28,15,30,51,5.5,1012,37,10,251,8,mississippi,NO,0,0,0
8/16/2022,35,22,0,11.6,6,69,10:42:00 PM,11:08:00 AM,6:18:00 AM,7:40:00 PM,18,29,29,27,17,30,61,0.1,1012,35,10,49,9,mississippi,NO,0,0,0
8/17/2022,29,21,0,6.6,5,61,11:12:00 PM,12:09:00 PM,6:19:00 AM,7:39:00 PM,21,27,27,25,16,72,77,19.7,1012,29,8,177,9,mississippi,NO,0,0,0
8/18/2022,32,19,0,11.6,6,54,11:45:00 PM,1:10:00 PM,6:19:00 AM,7:38:00 PM,18,26,26,25,9,54,68,0,1014,32,7,90,5,mississippi,NO,0,0,0
8/19/2022,32,22,0,7.8,6,47,No moonrise,2:09:00 PM,6:20:00 AM,7:37:00 PM,19,28,28,26,12,61,67,0.4,1013,32,10,222,7,mississippi,NO,0,0,0
8/20/2022,31,22,0,9.1,6,39,12:21:00 AM,3:08:00 PM,6:21:00 AM,7:36:00 PM,21,29,29,26,15,70,75,3.6,1017,31,8,188,7,mississippi,NO,0,0,0
